dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,PCA_or_SVD,SVM_RBF,0.8883333333333330,0.8875497105839400,,0.3962354933285750,0.26755738258361800,0.018082618713378900,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,UMAP,LR,0.81,0.8085549564129840,,,13.92212986946110,5.074848413467410,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,UMAP,GB,0.8225,0.8218540160968280,,,13.92212986946110,5.074848413467410,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,UMAP,SVM_RBF,0.7966666666666670,0.794373889737862,,,13.92212986946110,5.074848413467410,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,AE,LR,0.25916666666666700,0.1029119788219720,0.0003310986212454740,,0.264873743057251,0.006085634231567380,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,AE,GB,0.5558333333333330,0.5546961966858320,0.0003310986212454740,,0.264873743057251,0.006085634231567380,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,AE,SVM_RBF,0.25916666666666700,0.1029119788219720,0.0003310986212454740,,0.264873743057251,0.006085634231567380,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,SelectKBest,LR,0.825,0.8235881427812250,,,0.0019252300262451200,0.0008492469787597660,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,SelectKBest,GB,0.8116666666666670,0.8112775630690080,,,0.0019252300262451200,0.0008492469787597660,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,SelectKBest,SVM_RBF,0.8316666666666670,0.8306001261945730,,,0.0019252300262451200,0.0008492469787597660,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,RFE,LR,0.8183333333333330,0.8186586189694160,,,0.09280943870544430,0.0006365776062011720,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,RFE,GB,0.8125,0.8135497103519590,,,0.09280943870544430,0.0006365776062011720,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.1,0.1,300,300,RFE,SVM_RBF,0.83,0.8310574078068920,,,0.09280943870544430,0.0006365776062011720,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,PCA_or_SVD,LR,0.8841666666666670,0.8835384672974400,,0.6586098355930140,0.7476859092712400,0.021091938018798800,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,PCA_or_SVD,GB,0.8408333333333330,0.8404854029420050,,0.6586098355930140,0.7476859092712400,0.021091938018798800,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,PCA_or_SVD,SVM_RBF,0.8816666666666670,0.8807904813361870,,0.6586098355930140,0.7476859092712400,0.021091938018798800,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,UMAP,LR,0.8116666666666670,0.8103051324636840,,,35.09830713272100,8.323565006256100,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,UMAP,GB,0.8233333333333330,0.8229274835454460,,,35.09830713272100,8.323565006256100,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,UMAP,SVM_RBF,0.79,0.7881010345178270,,,35.09830713272100,8.323565006256100,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,AE,LR,0.25916666666666700,0.1029119788219720,0.00033079663990065500,,0.41932153701782200,0.006332874298095700,OK,
